FID,Lon,Lat,Title,Date,Start_Time,End_Date,End_Time,All_day_ev,Reminder_o,Descriptio,Location
2424,-72.73718488,41.73542408,WEST HARTFORD - Town of West Hartford,12/5/2023 0:00,11:00:00 AM,12/5/2023 0:00,11:30:00 AM,FALSE,FALSE,"<u></u>Every 2 weeks on Tuesday, <b>11-11:30AM</b><u></u>","100 Mayflower St, West Hartford, CT 06110, USA"
2425,-72.73718488,41.73542408,WEST HARTFORD - Town of West Hartford,12/19/2023 0:00,11:00:00 AM,12/19/2023 0:00,11:30:00 AM,FALSE,FALSE,"<u></u>Every 2 weeks on Tuesday, <b>11-11:30AM</b><u></u>","100 Mayflower St, West Hartford, CT 06110, USA"
2426,-72.74051987,41.76928035,WEST HARTFORD - The Universalist Church,1/9/2023 0:00,8:45:00 AM,1/9/2023 0:00,9:15:00 AM,FALSE,FALSE,"<u></u>Every 2 weeks on Monday, <b>8:45-9:15AM</b><br><u></u>","433 Fern St, West Hartford, CT 06107, USA"
2427,-72.74051987,41.76928035,WEST HARTFORD - The Universalist Church,1/23/2023 0:00,8:45:00 AM,1/23/2023 0:00,9:15:00 AM,FALSE,FALSE,"<u></u>Every 2 weeks on Monday, <b>8:45-9:15AM</b><br><u></u>","433 Fern St, West Hartford, CT 06107, USA"
2428,-72.74051987,41.76928035,WEST HARTFORD - The Universalist Church,2/6/2023 0:00,8:45:00 AM,2/6/2023 0:00,9:15:00 AM,FALSE,FALSE,"<u></u>Every 2 weeks on Monday, <b>8:45-9:15AM</b><br><u></u>","433 Fern St, West Hartford, CT 06107, USA"
2429,-72.74051987,41.76928035,WEST HARTFORD - The Universalist Church,2/20/2023 0:00,8:45:00 AM,2/20/2023 0:00,9:15:00 AM,FALSE,FALSE,"<u></u>Every 2 weeks on Monday, <b>8:45-9:15AM</b><br><u></u>","433 Fern St, West Hartford, CT 06107, USA"
2430,-72.74051987,41.76928035,WEST HARTFORD - The Universalist Church,3/6/2023 0:00,8:45:00 AM,3/6/2023 0:00,9:15:00 AM,FALSE,FALSE,"<u></u>Every 2 weeks on Monday, <b>8:45-9:15AM</b><br><u></u>","433 Fern St, West Hartford, CT 06107, USA"
2431,-72.74051987,41.76928035,WEST HARTFORD - The Universalist Church,3/20/2023 0:00,8:45:00 AM,3/20/2023 0:00,9:15:00 AM,FALSE,FALSE,"<u></u>Every 2 weeks on Monday, <b>8:45-9:15AM</b><br><u></u>","433 Fern St, West Hartford, CT 06107, USA"
2432,-72.74051987,41.76928035,WEST HARTFORD - The Universalist Church,4/3/2023 0:00,8:45:00 AM,4/3/2023 0:00,9:15:00 AM,FALSE,FALSE,"<u></u>Every 2 weeks on Monday, <b>8:45-9:15AM</b><br><u></u>","433 Fern St, West Hartford, CT 06107, USA"
2433,-72.74051987,41.76928035,WEST HARTFORD - The Universalist Church,4/17/2023 0:00,8:45:00 AM,4/17/2023 0:00,9:15:00 AM,FALSE,FALSE,"<u></u>Every 2 weeks on Monday, <b>8:45-9:15AM</b><br><u></u>","433 Fern St, West Hartford, CT 06107, USA"
2434,-72.74051987,41.76928035,WEST HARTFORD - The Universalist Church,5/1/2023 0:00,8:45:00 AM,5/1/2023 0:00,9:15:00 AM,FALSE,FALSE,"<u></u>Every 2 weeks on Monday, <b>8:45-9:15AM</b><br><u></u>","433 Fern St, West Hartford, CT 06107, USA"
2435,-72.74051987,41.76928035,WEST HARTFORD - The Universalist Church,5/15/2023 0:00,8:45:00 AM,5/15/2023 0:00,9:15:00 AM,FALSE,FALSE,"<u></u>Every 2 weeks on Monday, <b>8:45-9:15AM</b><br><u></u>","433 Fern St, West Hartford, CT 06107, USA"
2436,-72.74051987,41.76928035,WEST HARTFORD (CANCELED) - The Universalist Church,5/29/2023 0:00,8:45:00 AM,5/29/2023 0:00,9:15:00 AM,FALSE,FALSE,"<html-blob>Every other Monday.<br>Distribution sites/days/times are subject to change due to weather and unforeseen circumstances. Check back often.<br><br>Please also visit&nbsp;<a href=""""https://www.211.org/"""">https://www.211.org</a>&nbsp;or call 2-1-1","433 Fern St, West Hartford, CT 06107, USA"
2437,-72.74051987,41.76928035,WEST HARTFORD - The Universalist Church,6/12/2023 0:00,8:45:00 AM,6/12/2023 0:00,9:15:00 AM,FALSE,FALSE,"<u></u>Every 2 weeks on Monday, <b>8:45-9:15AM</b><br><u></u>","433 Fern St, West Hartford, CT 06107, USA"
2438,-72.74051987,41.76928035,WEST HARTFORD - The Universalist Church,6/26/2023 0:00,8:45:00 AM,6/26/2023 0:00,9:15:00 AM,FALSE,FALSE,"<u></u>Every 2 weeks on Monday, <b>8:45-9:15AM</b><br><u></u>","433 Fern St, West Hartford, CT 06107, USA"
2439,-72.74051987,41.76928035,WEST HARTFORD - The Universalist Church,7/10/2023 0:00,8:45:00 AM,7/10/2023 0:00,9:15:00 AM,FALSE,FALSE,"<u></u>Every 2 weeks on Monday, <b>8:45-9:15AM</b><br><u></u>","433 Fern St, West Hartford, CT 06107, USA"
2440,-72.74051987,41.76928035,WEST HARTFORD - The Universalist Church,7/24/2023 0:00,8:45:00 AM,7/24/2023 0:00,9:15:00 AM,FALSE,FALSE,"<u></u>Every 2 weeks on Monday, <b>8:45-9:15AM</b><br><u></u>","433 Fern St, West Hartford, CT 06107, USA"
2441,-72.74051987,41.76928035,WEST HARTFORD - The Universalist Church,8/7/2023 0:00,8:45:00 AM,8/7/2023 0:00,9:15:00 AM,FALSE,FALSE,"<u></u>Every 2 weeks on Monday, <b>8:45-9:15AM</b><br><u></u>","433 Fern St, West Hartford, CT 06107, USA"
2442,-72.74051987,41.76928035,WEST HARTFORD - The Universalist Church,8/21/2023 0:00,8:45:00 AM,8/21/2023 0:00,9:15:00 AM,FALSE,FALSE,"<u></u>Every 2 weeks on Monday, <b>8:45-9:15AM</b><br><u></u>","433 Fern St, West Hartford, CT 06107, USA"
2443,-72.74051987,41.76928035,WEST HARTFORD (CANCELED) - The Universalist Church,9/4/2023 0:00,8:45:00 AM,9/4/2023 0:00,9:15:00 AM,FALSE,FALSE,"<html-blob>Every other Monday.<br>Distribution sites/days/times are subject to change due to weather and unforeseen circumstances. Check back often.<br><br>Please also visit&nbsp;<a href=""""https://www.211.org/"""">https://www.211.org</a>&nbsp;or call 2-1-1","433 Fern St, West Hartford, CT 06107, USA"
2444,-72.74051987,41.76928035,WEST HARTFORD - The Universalist Church,9/18/2023 0:00,8:45:00 AM,9/18/2023 0:00,9:15:00 AM,FALSE,FALSE,"<u></u>Every 2 weeks on Monday, <b>8:45-9:15AM</b><br><u></u>","433 Fern St, West Hartford, CT 06107, USA"
2445,-72.74051987,41.76928035,WEST HARTFORD - The Universalist Church,10/2/2023 0:00,8:45:00 AM,10/2/2023 0:00,9:15:00 AM,FALSE,FALSE,"<u></u>Every 2 weeks on Monday, <b>8:45-9:15AM</b><br><u></u>","433 Fern St, West Hartford, CT 06107, USA"
2446,-72.74051987,41.76928035,WEST HARTFORD - The Universalist Church,10/16/2023 0:00,8:45:00 AM,10/16/2023 0:00,9:15:00 AM,FALSE,FALSE,"<u></u>Every 2 weeks on Monday, <b>8:45-9:15AM</b><br><u></u>","433 Fern St, West Hartford, CT 06107, USA"
2447,-72.74051987,41.76928035,WEST HARTFORD - The Universalist Church,10/30/2023 0:00,8:45:00 AM,10/30/2023 0:00,9:15:00 AM,FALSE,FALSE,"<u></u>Every 2 weeks on Monday, <b>8:45-9:15AM</b><br><u></u>","433 Fern St, West Hartford, CT 06107, USA"
2448,-72.74051987,41.76928035,WEST HARTFORD - The Universalist Church,11/13/2023 0:00,8:45:00 AM,11/13/2023 0:00,9:15:00 AM,FALSE,FALSE,"<u></u>Every 2 weeks on Monday, <b>8:45-9:15AM</b><br><u></u>","433 Fern St, West Hartford, CT 06107, USA"
2449,-72.74051987,41.76928035,WEST HARTFORD - The Universalist Church,11/27/2023 0:00,8:45:00 AM,11/27/2023 0:00,9:15:00 AM,FALSE,FALSE,"<u></u>Every 2 weeks on Monday, <b>8:45-9:15AM</b><br><u></u>","433 Fern St, West Hartford, CT 06107, USA"
2450,-72.74051987,41.76928035,WEST HARTFORD - The Universalist Church,12/11/2023 0:00,8:45:00 AM,12/11/2023 0:00,9:15:00 AM,FALSE,FALSE,"<u></u>Every 2 weeks on Monday, <b>8:45-9:15AM</b><br><u></u>","433 Fern St, West Hartford, CT 06107, USA"
2451,-72.74051987,41.76928035,WEST HARTFORD (CANCELED)- The Universalist Church,12/25/2023 0:00,8:45:00 AM,12/25/2023 0:00,9:15:00 AM,FALSE,FALSE,"<html-blob>Every other Monday.<br>Distribution sites/days/times are subject to change due to weather and unforeseen circumstances. Check back often.<br><br>Please also visit&nbsp;<a href=""""https://www.211.org/"""">https://www.211.org</a>&nbsp;or call 2-1-1","433 Fern St, West Hartford, CT 06107, USA"
2452,-72.97395898,41.27897401,WEST HAVEN - Vertical Church,1/3/2023 0:00,8:45:00 AM,1/3/2023 0:00,9:45:00 AM,FALSE,FALSE,"<u></u><u></u>Every 2 weeks on Tuesday, <b>8:45-9:45AM</b><br><u></u><br><u></u><u></u>","225 Meloy Rd, West Haven, CT 06516, USA"
2453,-72.97395898,41.27897401,WEST HAVEN - Vertical Church,1/17/2023 0:00,8:45:00 AM,1/17/2023 0:00,9:45:00 AM,FALSE,FALSE,"<u></u><u></u>Every 2 weeks on Tuesday, <b>8:45-9:45AM</b><br><u></u><br><u></u><u></u>","225 Meloy Rd, West Haven, CT 06516, USA"
2454,-72.97395898,41.27897401,WEST HAVEN - Vertical Church,1/31/2023 0:00,8:45:00 AM,1/31/2023 0:00,9:45:00 AM,FALSE,FALSE,"<u></u><u></u>Every 2 weeks on Tuesday, <b>8:45-9:45AM</b><br><u></u><br><u></u><u></u>","225 Meloy Rd, West Haven, CT 06516, USA"
2455,-72.97395898,41.27897401,WEST HAVEN - Vertical Church,2/14/2023 0:00,8:45:00 AM,2/14/2023 0:00,9:45:00 AM,FALSE,FALSE,"<u></u><u></u>Every 2 weeks on Tuesday, <b>8:45-9:45AM</b><br><u></u><br><u></u><u></u>","225 Meloy Rd, West Haven, CT 06516, USA"
2456,-72.97395898,41.27897401,WEST HAVEN - Vertical Church,2/28/2023 0:00,8:45:00 AM,2/28/2023 0:00,9:45:00 AM,FALSE,FALSE,"<u></u><u></u>Every 2 weeks on Tuesday, <b>8:45-9:45AM</b><br><u></u><br><u></u><u></u>","225 Meloy Rd, West Haven, CT 06516, USA"
2457,-72.97395898,41.27897401,WEST HAVEN - Vertical Church,3/14/2023 0:00,8:45:00 AM,3/14/2023 0:00,9:45:00 AM,FALSE,FALSE,"<u></u><u></u>Every 2 weeks on Tuesday, <b>8:45-9:45AM</b><br><u></u><br><u></u><u></u>","225 Meloy Rd, West Haven, CT 06516, USA"
2458,-72.97395898,41.27897401,WEST HAVEN - Vertical Church,3/28/2023 0:00,8:45:00 AM,3/28/2023 0:00,9:45:00 AM,FALSE,FALSE,"<u></u><u></u>Every 2 weeks on Tuesday, <b>8:45-9:45AM</b><br><u></u><br><u></u><u></u>","225 Meloy Rd, West Haven, CT 06516, USA"
2459,-72.97395898,41.27897401,WEST HAVEN - Vertical Church,4/11/2023 0:00,8:45:00 AM,4/11/2023 0:00,9:45:00 AM,FALSE,FALSE,"<u></u><u></u>Every 2 weeks on Tuesday, <b>8:45-9:45AM</b><br><u></u><br><u></u><u></u>","225 Meloy Rd, West Haven, CT 06516, USA"
2460,-72.97395898,41.27897401,WEST HAVEN - Vertical Church,4/25/2023 0:00,8:45:00 AM,4/25/2023 0:00,9:45:00 AM,FALSE,FALSE,"<u></u><u></u>Every 2 weeks on Tuesday, <b>8:45-9:45AM</b><br><u></u><br><u></u><u></u>","225 Meloy Rd, West Haven, CT 06516, USA"
2461,-72.97395898,41.27897401,WEST HAVEN - Vertical Church,5/9/2023 0:00,8:45:00 AM,5/9/2023 0:00,9:45:00 AM,FALSE,FALSE,"<u></u><u></u>Every 2 weeks on Tuesday, <b>8:45-9:45AM</b><br><u></u><br><u></u><u></u>","225 Meloy Rd, West Haven, CT 06516, USA"
2462,-72.97395898,41.27897401,WEST HAVEN - Vertical Church,5/23/2023 0:00,8:45:00 AM,5/23/2023 0:00,9:45:00 AM,FALSE,FALSE,"<u></u><u></u>Every 2 weeks on Tuesday, <b>8:45-9:45AM</b><br><u></u><br><u></u><u></u>","225 Meloy Rd, West Haven, CT 06516, USA"
2463,-72.97395898,41.27897401,WEST HAVEN - Vertical Church,6/6/2023 0:00,8:45:00 AM,6/6/2023 0:00,9:45:00 AM,FALSE,FALSE,"<u></u><u></u>Every 2 weeks on Tuesday, <b>8:45-9:45AM</b><br><u></u><br><u></u><u></u>","225 Meloy Rd, West Haven, CT 06516, USA"
2464,-72.97395898,41.27897401,WEST HAVEN - Vertical Church,6/20/2023 0:00,8:45:00 AM,6/20/2023 0:00,9:45:00 AM,FALSE,FALSE,"<u></u><u></u>Every 2 weeks on Tuesday, <b>8:45-9:45AM</b><br><u></u><br><u></u><u></u>","225 Meloy Rd, West Haven, CT 06516, USA"
2465,-72.97395898,41.27897401,WEST HAVEN (CANCELED) - Vertical Church,7/4/2023 0:00,8:45:00 AM,7/4/2023 0:00,9:45:00 AM,FALSE,FALSE,"<u></u><u></u>Every 2 weeks on Tuesday, <b>8:45-9:45AM</b><br><u></u><br><u></u><u></u>","225 Meloy Rd, West Haven, CT 06516, USA"
2466,-72.97395898,41.27897401,WEST HAVEN - Vertical Church,7/18/2023 0:00,8:45:00 AM,7/18/2023 0:00,9:45:00 AM,FALSE,FALSE,"<u></u><u></u>Every 2 weeks on Tuesday, <b>8:45-9:45AM</b><br><u></u><br><u></u><u></u>","225 Meloy Rd, West Haven, CT 06516, USA"
2467,-72.97395898,41.27897401,WEST HAVEN - Vertical Church,8/1/2023 0:00,8:45:00 AM,8/1/2023 0:00,9:45:00 AM,FALSE,FALSE,"<u></u><u></u>Every 2 weeks on Tuesday, <b>8:45-9:45AM</b><br><u></u><br><u></u><u></u>","225 Meloy Rd, West Haven, CT 06516, USA"
2468,-72.97395898,41.27897401,WEST HAVEN - Vertical Church,8/15/2023 0:00,8:45:00 AM,8/15/2023 0:00,9:45:00 AM,FALSE,FALSE,"<u></u><u></u>Every 2 weeks on Tuesday, <b>8:45-9:45AM</b><br><u></u><br><u></u><u></u>","225 Meloy Rd, West Haven, CT 06516, USA"
2469,-72.97395898,41.27897401,WEST HAVEN - Vertical Church,8/29/2023 0:00,8:45:00 AM,8/29/2023 0:00,9:45:00 AM,FALSE,FALSE,"<u></u><u></u>Every 2 weeks on Tuesday, <b>8:45-9:45AM</b><br><u></u><br><u></u><u></u>","225 Meloy Rd, West Haven, CT 06516, USA"
2470,-72.97395898,41.27897401,WEST HAVEN - Vertical Church,9/12/2023 0:00,8:45:00 AM,9/12/2023 0:00,9:45:00 AM,FALSE,FALSE,"<u></u><u></u>Every 2 weeks on Tuesday, <b>8:45-9:45AM</b><br><u></u><br><u></u><u></u>","225 Meloy Rd, West Haven, CT 06516, USA"
2471,-72.97395898,41.27897401,WEST HAVEN - Vertical Church,9/26/2023 0:00,8:45:00 AM,9/26/2023 0:00,9:45:00 AM,FALSE,FALSE,"<u></u><u></u>Every 2 weeks on Tuesday, <b>8:45-9:45AM</b><br><u></u><br><u></u><u></u>","225 Meloy Rd, West Haven, CT 06516, USA"
2472,-72.97395898,41.27897401,WEST HAVEN - Vertical Church,10/10/2023 0:00,8:45:00 AM,10/10/2023 0:00,9:45:00 AM,FALSE,FALSE,"<u></u><u></u>Every 2 weeks on Tuesday, <b>8:45-9:45AM</b><br><u></u><br><u></u><u></u>","225 Meloy Rd, West Haven, CT 06516, USA"
2473,-72.97395898,41.27897401,WEST HAVEN - Vertical Church,10/24/2023 0:00,8:45:00 AM,10/24/2023 0:00,9:45:00 AM,FALSE,FALSE,"<u></u><u></u>Every 2 weeks on Tuesday, <b>8:45-9:45AM</b><br><u></u><br><u></u><u></u>","225 Meloy Rd, West Haven, CT 06516, USA"
2474,-72.97395898,41.27897401,WEST HAVEN - Vertical Church,11/7/2023 0:00,8:45:00 AM,11/7/2023 0:00,9:45:00 AM,FALSE,FALSE,"<u></u><u></u>Every 2 weeks on Tuesday, <b>8:45-9:45AM</b><br><u></u><br><u></u><u></u>","225 Meloy Rd, West Haven, CT 06516, USA"
2475,-72.97395898,41.27897401,WEST HAVEN - Vertical Church,11/21/2023 0:00,8:45:00 AM,11/21/2023 0:00,9:45:00 AM,FALSE,FALSE,"<u></u><u></u>Every 2 weeks on Tuesday, <b>8:45-9:45AM</b><br><u></u><br><u></u><u></u>","225 Meloy Rd, West Haven, CT 06516, USA"
2476,-72.97395898,41.27897401,WEST HAVEN - Vertical Church,12/5/2023 0:00,8:45:00 AM,12/5/2023 0:00,9:45:00 AM,FALSE,FALSE,"<u></u><u></u>Every 2 weeks on Tuesday, <b>8:45-9:45AM</b><br><u></u><br><u></u><u></u>","225 Meloy Rd, West Haven, CT 06516, USA"
2477,-72.97395898,41.27897401,WEST HAVEN - Vertical Church,12/19/2023 0:00,8:45:00 AM,12/19/2023 0:00,9:45:00 AM,FALSE,FALSE,"<u></u><u></u>Every 2 weeks on Tuesday, <b>8:45-9:45AM</b><br><u></u><br><u></u><u></u>","225 Meloy Rd, West Haven, CT 06516, USA"
2478,-72.95572641,41.29645782,WEST HAVEN - Errera Center,1/3/2023 0:00,1:30:00 PM,1/3/2023 0:00,2:15:00 PM,FALSE,FALSE,"Every 2 weeks on Tuesday, <b>1:30-2:15PM</b>","114 Boston Post Rd, West Haven, CT 06516, USA"
2479,-72.95572641,41.29645782,WEST HAVEN - Errera Center,1/17/2023 0:00,1:30:00 PM,1/17/2023 0:00,2:15:00 PM,FALSE,FALSE,"Every 2 weeks on Tuesday, <b>1:30-2:15PM</b>","114 Boston Post Rd, West Haven, CT 06516, USA"
2480,-72.95572641,41.29645782,WEST HAVEN - Errera Center,1/31/2023 0:00,1:30:00 PM,1/31/2023 0:00,2:15:00 PM,FALSE,FALSE,"Every 2 weeks on Tuesday, <b>1:30-2:15PM</b>","114 Boston Post Rd, West Haven, CT 06516, USA"
2481,-72.95572641,41.29645782,WEST HAVEN - Errera Center,2/14/2023 0:00,1:30:00 PM,2/14/2023 0:00,2:15:00 PM,FALSE,FALSE,"Every 2 weeks on Tuesday, <b>1:30-2:15PM</b>","114 Boston Post Rd, West Haven, CT 06516, USA"
2482,-72.95572641,41.29645782,WEST HAVEN - Errera Center,2/28/2023 0:00,1:30:00 PM,2/28/2023 0:00,2:15:00 PM,FALSE,FALSE,"Every 2 weeks on Tuesday, <b>1:30-2:15PM</b>","114 Boston Post Rd, West Haven, CT 06516, USA"
2483,-72.95572641,41.29645782,WEST HAVEN - Errera Center,3/14/2023 0:00,1:30:00 PM,3/14/2023 0:00,2:15:00 PM,FALSE,FALSE,"Every 2 weeks on Tuesday, <b>1:30-2:15PM</b>","114 Boston Post Rd, West Haven, CT 06516, USA"
2484,-72.95572641,41.29645782,WEST HAVEN - Errera Center,3/28/2023 0:00,1:30:00 PM,3/28/2023 0:00,2:15:00 PM,FALSE,FALSE,"Every 2 weeks on Tuesday, <b>1:30-2:15PM</b>","114 Boston Post Rd, West Haven, CT 06516, USA"
2485,-72.95572641,41.29645782,WEST HAVEN - Errera Center,4/11/2023 0:00,1:30:00 PM,4/11/2023 0:00,2:15:00 PM,FALSE,FALSE,"Every 2 weeks on Tuesday, <b>1:30-2:15PM</b>","114 Boston Post Rd, West Haven, CT 06516, USA"
2486,-72.95572641,41.29645782,WEST HAVEN - Errera Center,4/25/2023 0:00,1:30:00 PM,4/25/2023 0:00,2:15:00 PM,FALSE,FALSE,"Every 2 weeks on Tuesday, <b>1:30-2:15PM</b>","114 Boston Post Rd, West Haven, CT 06516, USA"
2487,-72.95572641,41.29645782,WEST HAVEN - Errera Center,5/9/2023 0:00,1:30:00 PM,5/9/2023 0:00,2:15:00 PM,FALSE,FALSE,"Every 2 weeks on Tuesday, <b>1:30-2:15PM</b>","114 Boston Post Rd, West Haven, CT 06516, USA"
2488,-72.95572641,41.29645782,WEST HAVEN - Errera Center,5/23/2023 0:00,1:30:00 PM,5/23/2023 0:00,2:15:00 PM,FALSE,FALSE,"Every 2 weeks on Tuesday, <b>1:30-2:15PM</b>","114 Boston Post Rd, West Haven, CT 06516, USA"
2489,-72.95572641,41.29645782,WEST HAVEN - Errera Center,6/6/2023 0:00,1:30:00 PM,6/6/2023 0:00,2:15:00 PM,FALSE,FALSE,"Every 2 weeks on Tuesday, <b>1:30-2:15PM</b>","114 Boston Post Rd, West Haven, CT 06516, USA"
2490,-72.95572641,41.29645782,WEST HAVEN - Errera Center,6/20/2023 0:00,1:30:00 PM,6/20/2023 0:00,2:15:00 PM,FALSE,FALSE,"Every 2 weeks on Tuesday, <b>1:30-2:15PM</b>","114 Boston Post Rd, West Haven, CT 06516, USA"
2491,-72.95572641,41.29645782,WEST HAVEN (CANCELED)- Errera Center,7/4/2023 0:00,1:30:00 PM,7/4/2023 0:00,2:15:00 PM,FALSE,FALSE,"Every 2 weeks on Tuesday, <b>1:30-2:15PM</b>","114 Boston Post Rd, West Haven, CT 06516, USA"
2492,-72.95572641,41.29645782,WEST HAVEN - Errera Center,7/18/2023 0:00,1:30:00 PM,7/18/2023 0:00,2:15:00 PM,FALSE,FALSE,"Every 2 weeks on Tuesday, <b>1:30-2:15PM</b>","114 Boston Post Rd, West Haven, CT 06516, USA"
2493,-72.95572641,41.29645782,WEST HAVEN - Errera Center,8/1/2023 0:00,1:30:00 PM,8/1/2023 0:00,2:15:00 PM,FALSE,FALSE,"Every 2 weeks on Tuesday, <b>1:30-2:15PM</b>","114 Boston Post Rd, West Haven, CT 06516, USA"
2494,-72.95572641,41.29645782,WEST HAVEN - Errera Center,8/15/2023 0:00,1:30:00 PM,8/15/2023 0:00,2:15:00 PM,FALSE,FALSE,"Every 2 weeks on Tuesday, <b>1:30-2:15PM</b>","114 Boston Post Rd, West Haven, CT 06516, USA"
2495,-72.95572641,41.29645782,WEST HAVEN - Errera Center,8/29/2023 0:00,1:30:00 PM,8/29/2023 0:00,2:15:00 PM,FALSE,FALSE,"Every 2 weeks on Tuesday, <b>1:30-2:15PM</b>","114 Boston Post Rd, West Haven, CT 06516, USA"
2496,-72.95572641,41.29645782,WEST HAVEN - Errera Center,9/12/2023 0:00,1:30:00 PM,9/12/2023 0:00,2:15:00 PM,FALSE,FALSE,"Every 2 weeks on Tuesday, <b>1:30-2:15PM</b>","114 Boston Post Rd, West Haven, CT 06516, USA"
2497,-72.95572641,41.29645782,WEST HAVEN - Errera Center,9/26/2023 0:00,1:30:00 PM,9/26/2023 0:00,2:15:00 PM,FALSE,FALSE,"Every 2 weeks on Tuesday, <b>1:30-2:15PM</b>","114 Boston Post Rd, West Haven, CT 06516, USA"
2498,-72.95572641,41.29645782,WEST HAVEN - Errera Center,10/10/2023 0:00,1:30:00 PM,10/10/2023 0:00,2:15:00 PM,FALSE,FALSE,"Every 2 weeks on Tuesday, <b>1:30-2:15PM</b>","114 Boston Post Rd, West Haven, CT 06516, USA"
2499,-72.95572641,41.29645782,WEST HAVEN - Errera Center,10/24/2023 0:00,1:30:00 PM,10/24/2023 0:00,2:15:00 PM,FALSE,FALSE,"Every 2 weeks on Tuesday, <b>1:30-2:15PM</b>","114 Boston Post Rd, West Haven, CT 06516, USA"
2500,-72.95572641,41.29645782,WEST HAVEN - Errera Center,11/7/2023 0:00,1:30:00 PM,11/7/2023 0:00,2:15:00 PM,FALSE,FALSE,"Every 2 weeks on Tuesday, <b>1:30-2:15PM</b>","114 Boston Post Rd, West Haven, CT 06516, USA"
2501,-72.95572641,41.29645782,WEST HAVEN - Errera Center,11/21/2023 0:00,1:30:00 PM,11/21/2023 0:00,2:15:00 PM,FALSE,FALSE,"Every 2 weeks on Tuesday, <b>1:30-2:15PM</b>","114 Boston Post Rd, West Haven, CT 06516, USA"
2502,-72.95572641,41.29645782,WEST HAVEN - Errera Center,12/5/2023 0:00,1:30:00 PM,12/5/2023 0:00,2:15:00 PM,FALSE,FALSE,"Every 2 weeks on Tuesday, <b>1:30-2:15PM</b>","114 Boston Post Rd, West Haven, CT 06516, USA"
2503,-72.95572641,41.29645782,WEST HAVEN - Errera Center,12/19/2023 0:00,1:30:00 PM,12/19/2023 0:00,2:15:00 PM,FALSE,FALSE,"Every 2 weeks on Tuesday, <b>1:30-2:15PM</b>","114 Boston Post Rd, West Haven, CT 06516, USA"
2504,-72.82063025,41.44257903,WALLINGFORD - South Side,1/3/2023 0:00,8:30:00 AM,1/3/2023 0:00,9:15:00 AM,FALSE,FALSE,"<u></u>Every 2 weeks on Tuesday, <b>8:30-9:15AM</b><u></u>","8 S Side Terrace, Wallingford, CT 06492, USA"
2505,-72.82063025,41.44257903,WALLINGFORD - South Side,1/17/2023 0:00,8:30:00 AM,1/17/2023 0:00,9:15:00 AM,FALSE,FALSE,"<u></u>Every 2 weeks on Tuesday, <b>8:30-9:15AM</b><u></u>","8 S Side Terrace, Wallingford, CT 06492, USA"
2506,-72.82063025,41.44257903,WALLINGFORD - South Side,1/31/2023 0:00,8:30:00 AM,1/31/2023 0:00,9:15:00 AM,FALSE,FALSE,"<u></u>Every 2 weeks on Tuesday, <b>8:30-9:15AM</b><u></u>","8 S Side Terrace, Wallingford, CT 06492, USA"
2507,-72.82063025,41.44257903,WALLINGFORD - South Side,2/14/2023 0:00,8:30:00 AM,2/14/2023 0:00,9:15:00 AM,FALSE,FALSE,"<u></u>Every 2 weeks on Tuesday, <b>8:30-9:15AM</b><u></u>","8 S Side Terrace, Wallingford, CT 06492, USA"
2508,-72.82063025,41.44257903,WALLINGFORD - South Side,2/28/2023 0:00,8:30:00 AM,2/28/2023 0:00,9:15:00 AM,FALSE,FALSE,"<u></u>Every 2 weeks on Tuesday, <b>8:30-9:15AM</b><u></u>","8 S Side Terrace, Wallingford, CT 06492, USA"
2509,-72.82063025,41.44257903,WALLINGFORD - South Side,3/14/2023 0:00,8:30:00 AM,3/14/2023 0:00,9:15:00 AM,FALSE,FALSE,"<u></u>Every 2 weeks on Tuesday, <b>8:30-9:15AM</b><u></u>","8 S Side Terrace, Wallingford, CT 06492, USA"
2510,-72.82063025,41.44257903,WALLINGFORD - South Side,3/28/2023 0:00,8:30:00 AM,3/28/2023 0:00,9:15:00 AM,FALSE,FALSE,"<u></u>Every 2 weeks on Tuesday, <b>8:30-9:15AM</b><u></u>","8 S Side Terrace, Wallingford, CT 06492, USA"
2511,-72.82063025,41.44257903,WALLINGFORD - South Side,4/11/2023 0:00,8:30:00 AM,4/11/2023 0:00,9:15:00 AM,FALSE,FALSE,"<u></u>Every 2 weeks on Tuesday, <b>8:30-9:15AM</b><u></u>","8 S Side Terrace, Wallingford, CT 06492, USA"
2512,-72.82063025,41.44257903,WALLINGFORD - South Side,4/25/2023 0:00,8:30:00 AM,4/25/2023 0:00,9:15:00 AM,FALSE,FALSE,"<u></u>Every 2 weeks on Tuesday, <b>8:30-9:15AM</b><u></u>","8 S Side Terrace, Wallingford, CT 06492, USA"
2513,-72.82063025,41.44257903,WALLINGFORD - South Side,5/9/2023 0:00,8:30:00 AM,5/9/2023 0:00,9:15:00 AM,FALSE,FALSE,"<u></u>Every 2 weeks on Tuesday, <b>8:30-9:15AM</b><u></u>","8 S Side Terrace, Wallingford, CT 06492, USA"
